MSSubClass-20,MSSubClass-30,MSSubClass-40,MSSubClass-45,MSSubClass-50,MSSubClass-60,MSSubClass-70,MSSubClass-75,MSSubClass-80,MSSubClass-85,MSSubClass-90,MSSubClass-120,MSSubClass-150,MSSubClass-160,MSSubClass-180,MSSubClass-190,MSZoning-C (all),MSZoning-FV,MSZoning-RH,MSZoning-RL,MSZoning-RM,LotFrontage,LotArea,Street-Grvl,Street-Pave,LotConfig-Corner,LotConfig-CulDSac,LotConfig-FR2,LotConfig-FR3,LotConfig-Inside,LandSlope-Gtl,LandSlope-Mod,LandSlope-Sev,Neighborhood-Blmngtn,Neighborhood-Blueste,Neighborhood-BrDale,Neighborhood-BrkSide,Neighborhood-ClearCr,Neighborhood-CollgCr,Neighborhood-Crawfor,Neighborhood-Edwards,Neighborhood-Gilbert,Neighborhood-IDOTRR,Neighborhood-MeadowV,Neighborhood-Mitchel,Neighborhood-NAmes,Neighborhood-NoRidge,Neighborhood-NPkVill,Neighborhood-NridgHt,Neighborhood-NWAmes,Neighborhood-OldTown,Neighborhood-Sawyer,Neighborhood-SawyerW,Neighborhood-Somerst,Neighborhood-StoneBr,Neighborhood-SWISU,Neighborhood-Timber,Neighborhood-Veenker,BldgType-1Fam,BldgType-2fmCon,BldgType-Duplex,BldgType-Twnhs,BldgType-TwnhsE,HouseStyle-1.5Fin,HouseStyle-1.5Unf,HouseStyle-1Story,HouseStyle-2.5Fin,HouseStyle-2.5Unf,HouseStyle-2Story,HouseStyle-SFoyer,HouseStyle-SLvl,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle-Flat,RoofStyle-Gable,RoofStyle-Gambrel,RoofStyle-Hip,RoofStyle-Mansard,RoofStyle-Shed,RoofMatl-ClyTile,RoofMatl-CompShg,RoofMatl-Membran,RoofMatl-Metal,RoofMatl-Roll,RoofMatl-Tar&Grv,RoofMatl-WdShake,RoofMatl-WdShngl,MasVnrType-BrkCmn,MasVnrType-BrkFace,MasVnrType-Stone,MasVnrArea,Foundation-BrkTil,Foundation-CBlock,Foundation-PConc,Foundation-Slab,Foundation-Stone,Foundation-Wood,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating-Floor,Heating-GasA,Heating-GasW,Heating-Grav,Heating-OthW,Heating-Wall,Electrical-1,Electrical-FuseA,Electrical-FuseF,Electrical-FuseP,Electrical-Mix,Electrical-SBrkr,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath-0,BsmtFullBath-1,BsmtFullBath-2,BsmtFullBath-3,BsmtHalfBath-0,BsmtHalfBath-1,BsmtHalfBath-2,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType-2Types,GarageType-Attchd,GarageType-Basment,GarageType-BuiltIn,GarageType-CarPort,GarageType-Detchd,GarageYrBlt,GarageCars-0,GarageCars-1,GarageCars-2,GarageCars-3,GarageCars-4,GarageCars-5,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence-GdPrv,Fence-GdWo,Fence-MnPrv,Fence-MnWw,MiscFeature-Gar2,MiscFeature-Othr,MiscFeature-Shed,MiscFeature-TenC,SaleType-COD,SaleType-Con,SaleType-ConLD,SaleType-ConLI,SaleType-ConLw,SaleType-CWD,SaleType-New,SaleType-NONE,SaleType-Oth,SaleType-WD,SaleCondition-Abnorml,SaleCondition-AdjLand,SaleCondition-Alloca,SaleCondition-Family,SaleCondition-Normal,SaleCondition-Partial,HasLotFrontage,HasCentralAir,HasAlley,HasLandContour,ElectricalOk,HasMasVnr,HasGarageYr,HasBasement,ExterCond.n,ExterQual.n,HeatingQC.n,KitchenQual.n,BsmtCond.n,FireplaceQu.n,GarageQual.n,GarageCond.n,Functional.n,BsmtFinType1.n,BsmtFinType2.n,PavedDrive.n,Utilities.n,LotShape.n,BsmtExposure.n,PoolQC.n,GarageFinish.n,BsmtHeight,Condition_Feedr,Condition_PosN,Condition_Artery,Condition_RRAe,Condition_RRNn,Condition_RRAn,Condition_PosA,Condition_RRNe,Exterior_VinylSd,Exterior_MetalSd,Exterior_Wd.Sdng,Exterior_HdBoard,Exterior_BrkFace,Exterior_WdShing,Exterior_CemntBd,Exterior_Plywood,Exterior_AsbShng,Exterior_Stucco,Exterior_BrkComm,Exterior_AsphShn,Exterior_Stone,Exterior_ImStucc,Exterior_CBlock,Exterior_Wd.Shng,Exterior_CmentBd,Exterior_Brk.Cmn,Exterior_Other,SalePriceLog,MiscValLog,YrMoSold,newer_dwelling,SaleCondition_PriceDown,HouseDirectModifiedAfterBuilt,HouseDirectSoldAfterBuilt,HouseIsModified,GarageDirectBuilt,YrMoSoldCount,Scored Labels
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.72562055202678,-0.0479496689657069,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,5,1967,1967,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,1,0,0,0,0,-0.417695564438832,3.43147689197082,-0.158310639279078,0.726870916955409,0,1,0,0,0,0,0,0,0,0,0,1,0.465003012771319,-0.785025043886639,-0.101197016502059,-0.313776746443243,1,0,0,0,1,0,0,0.781365814350925,-0.756321032880405,0.169927088600022,-0.207698474525451,0.349545539005509,0.623631660646747,0,1,0,0,0,0,1967,0,0,1,0,0,0,-0.0729125891948043,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,3.22097883597104,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,2,2,2,2,3,4,3,3,7,3,2,2,3,3,1,0,1,-0.250997476711292,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9922604216448,2.30258509299405,200912,1,0,,,,,44,11.898850440979
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.962880733239914,0.0760731556486716,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5,8,1976,2004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,1,0,0,0,0,1.5712053751526,-0.293025279752882,-0.638384628603454,0.874248191583271,0,1,0,0,0,0,0,0,0,0,0,1,0.70716779383602,-0.785025043886639,-0.101197016502059,-0.126016484321531,0,1,0,0,1,0,0,0.781365814350925,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.287758288825272,0.623631660646747,0,1,0,0,0,0,1976,0,0,1,0,0,0,0.256555658881811,-0.740760408320604,-0.392025975016952,-0.359600750132276,-0.103330530851366,2.91835171415425,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,3,3,2,3,3,2,3,3,7,5,1,2,3,2,4,0,2,0.297607266471232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.2922503417712,2.30258509299405,200710,1,0,,,,,107,12.1303119659424
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0667136381510165,-0.0720440827455964,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,5,1924,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,1,0,0,0,0,0,-0.968704544391867,-0.293025279752882,0.0259831670492364,-1.08700323231058,0,0,0,1,0,0,0,0,1,0,0,0,-1.49780626533204,0.437480205602335,-0.101197016502059,-0.799977004147885,1,0,0,0,1,0,0,-1.02736282330994,-0.756321032880405,-1.04580127322219,-0.207698474525451,-0.925062116656053,-0.924311211315714,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.19357441132175,-0.740760408320604,-0.584436369817034,1.63313696156419,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,2,2,1,2,3,0,0,0,7,1,1,0,3,3,1,0,0,-0.250997476711292,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2772031314492,2.30258509299405,200807,0,0,,,,,61,11.2733287811279
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.72562055202678,0.27567635190944,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,5,1940,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,1,0,0,0,0,-0.393547760536508,-0.293025279752882,0.0874144358253413,-0.431741195888238,0,1,0,0,0,0,0,0,0,0,0,1,-0.761115510303639,-0.785025043886639,-0.101197016502059,-1.26443659992264,1,0,0,0,1,0,0,-1.02736282330994,-0.756321032880405,-2.26152963504441,-0.207698474525451,-1.56236594448683,-0.924311211315714,0,0,0,0,0,1,1961,0,0,1,0,0,0,0.307600035344386,0.508202927212096,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,2,2,4,2,3,0,3,3,7,4,1,2,3,2,1,0,1,-0.250997476711292,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3205535723228,2.30258509299405,200906,0,0,,,,,45,11.5359697341919
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.216074820665833,-0.259092821300002,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,5,1994,1995,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,0,1,0,0,0,-0.968704544391867,-0.293025279752882,0.321763350045297,-0.792248683054853,0,1,0,0,0,0,0,0,0,0,0,1,-1.16642288071719,1.03240165334983,-0.101197016502059,-0.039053836602002,1,0,0,0,1,0,0,0.781365814350925,1.23259887250509,0.169927088600022,-0.207698474525451,-0.287758288825272,0.623631660646747,0,1,0,0,0,0,1994,0,0,1,0,0,0,-0.601917945261483,-0.740760408320604,-0.170013981016859,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,2,2,3,2,3,3,3,3,7,1,1,2,3,3,1,0,3,0.297607266471232,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0668105781967,2.30258509299405,200906,0,0,,,,,45,11.9685335159302
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.72562055202678,-0.2319549026216,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,7,1959,1959,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,0,0,1,0,0,-0.968704544391867,-0.293025279752882,-1.27544963813343,-2.38392324903575,0,1,0,0,0,0,0,0,0,0,0,1,-0.707584348173547,-0.785025043886639,-0.101197016502059,-1.22293169987469,1,0,0,0,1,0,0,-1.02736282330994,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.925062116656053,-0.924311211315714,0,1,0,0,0,0,1959,0,1,0,0,0,0,-0.82929744041295,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,2,2,2,2,0,0,3,3,7,0,0,2,3,2,0,0,2,-4.91413779376274,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5759002641316,7.09837563859079,200710,1,0,,,,,107,11.5762138366699
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.634286131707318,-0.0859934801971114,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,7,1941,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,1,0,0,0,0,-0.0840168196067162,0.682439574746183,-0.73394438003295,-0.556445043650275,0,1,0,0,0,0,0,1,0,0,0,0,-0.513852523321786,0.661450632989628,-0.101197016502059,0.152659273143324,0,1,0,0,1,0,0,-1.02736282330994,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.925062116656053,2.17157453260921,0,1,0,0,0,0,1941,0,1,0,0,0,0,-1.07987892486559,-0.740760408320604,-0.702842766617084,0.138583677791841,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,2,2,2,1,3,3,3,3,7,4,3,2,3,3,1,0,1,-0.250997476711292,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7981044072039,2.30258509299405,200611,0,0,,,,,45,11.9018402099609
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.18620258416287,-0.404420180203967,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,5,1980,1980,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,1,0,0,0,0,1.34948463023126,-0.293025279752882,-1.27544963813343,0.0103906279953454,0,1,0,0,0,0,0,0,0,0,0,1,-0.264040433381358,-0.785025043886639,-0.101197016502059,-0.879033956620184,0,0,1,0,1,0,0,-2.8360914609708,-0.756321032880405,-3.47725799686663,4.45593111885755,-1.56236594448683,-0.924311211315714,0,0,0,0,0,1,1980,0,0,1,0,0,0,0.479294756173045,1.34611503839226,0.126002010983267,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,2,2,3,2,3,0,3,3,7,6,1,2,3,3,1,0,1,-0.250997476711292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.8775685785581,6.41345895716736,201009,0,0,,,,,81,11.8098773956299
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0667136381510165,0.0801311621800214,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,6,1915,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,0,1,0,0,0,0.537240317153079,-0.293025279752882,-1.27544963813343,-0.828526166040173,0,1,0,0,0,0,0,0,0,0,0,1,-0.49345969965318,0.815430301818391,-0.101197016502059,0.298914635217079,0,1,0,0,1,0,0,0.781365814350925,-0.756321032880405,1.38565545042224,-0.207698474525451,0.349545539005509,-0.924311211315714,0,0,0,0,0,1,1961,0,1,0,0,0,0,-0.263168901464399,-0.740760408320604,-0.702842766617084,2.69177887090294,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,3,2,2,2,3,0,3,3,7,2,1,2,3,3,1,0,1,-0.799602219893816,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8422292121128,7.09837563859079,201009,0,0,,,,,81,11.7863969802856
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.20185862526362,0.159769540357761,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,5,2006,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.819822973075639,0,0,1,0,0,0,-0.968704544391867,-0.293025279752882,2.42407788149422,1.30277595934736,0,1,0,0,0,0,0,0,0,0,0,1,1.20934107667545,-0.785025043886639,-0.101197016502059,0.263339006604544,1,0,0,0,1,0,0,0.781365814350925,-0.756321032880405,0.169927088600022,-0.207698474525451,0.349545539005509,0.623631660646747,0,1,0,0,0,0,2006,0,0,0,1,0,0,1.82501013564091,-0.740760408320604,-0.0516075842168084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,2,3,4,3,3,4,3,3,7,1,1,2,3,2,1,0,2,0.297607266471232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4292161968444,2.30258509299405,200708,1,0,,,,,89,12.3700838088989
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.29147533477251,0.513196546697509,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,5,2005,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.55797917389452,0,0,1,0,0,0,-0.968704544391867,-0.293025279752882,1.3592692227084,0.241659582026758,0,1,0,0,0,0,0,0,0,0,0,1,-0.00403193160662721,2.05659975358964,-0.101197016502059,1.7298454749657,1,0,0,0,1,0,0,2.59009445201179,1.23259887250509,1.38565545042224,-0.207698474525451,1.62415319466707,0.623631660646747,0,0,0,1,0,0,2005,0,0,0,1,0,0,1.76468496345787,1.15639908869109,1.57648037178388,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,2,3,4,3,3,4,3,3,7,1,1,2,3,2,3,0,2,1.66911912442754,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6925031124614,2.30258509299405,200603,0,0,,,,,30,12.8193712234497
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.35121980777844,0.127685926219277,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,5,2007,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,0,1,0,0,0,-0.968704544391867,-0.293025279752882,1.71875590665746,0.59989972650679,0,1,0,0,0,0,0,0,0,0,0,1,0.398726335848348,-0.785025043886639,-0.101197016502059,-0.365163765550238,1,0,0,0,1,0,0,0.781365814350925,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.287758288825272,0.623631660646747,0,1,0,0,0,0,2007,0,0,1,0,0,0,-0.151799352818783,-0.740760408320604,-0.406826774616959,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,2,3,4,3,3,4,3,3,7,1,1,2,3,2,3,0,3,0.297607266471232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2067773971344,2.30258509299405,200702,1,0,,,,,41,12.087965965271
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.26160309826955,0.359119111210321,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,6,1968,1968,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.65402929026194,0,1,0,0,0,0,0.0147696509027919,-0.293025279752882,-0.256145622885468,-0.352384201857852,0,1,0,0,0,0,0,0,0,0,0,1,0.0571465393991919,1.45467922998629,-0.101197016502059,1.26736230300275,1,0,0,0,1,0,0,0.781365814350925,1.23259887250509,1.38565545042224,-0.207698474525451,0.98684936683629,0.623631660646747,0,1,0,0,0,0,1968,0,1,0,0,0,0,0.168388099537365,-0.740760408320604,0.362814804583367,-0.359600750132276,-0.103330530851366,4.20006658302536,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,3,2,2,3,3,4,3,3,7,3,1,2,3,3,1,0,3,0.297607266471232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.173032791452,2.30258509299405,200909,0,0,,,,,112,12.2285251617432
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.36687584887919,0.801949073943869,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,6,1966,2002,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,1,0,0,0,0,-0.426476584039678,3.92216527332489,-0.00814531560415523,1.05563560650987,0,1,0,0,0,0,0,0,0,0,0,1,1.8568132281537,-0.785025043886639,-0.101197016502059,0.765350654803646,1,0,0,0,1,0,0,0.781365814350925,1.23259887250509,-1.04580127322219,-0.207698474525451,-0.287758288825272,0.623631660646747,0,1,0,0,0,0,1966,0,0,1,0,0,0,0.488575551893513,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,2,3,4,3,3,4,3,3,4,5,3,2,3,2,1,0,3,-0.250997476711292,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.1547793511426,2.30258509299405,201009,1,0,,,,,81,12.24560546875
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1.72562055202678,0.976823792904225,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,5,1967,1976,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.44054523285515,0,1,0,0,0,0,0.190390042919695,-0.293025279752882,1.34561782964705,1.42521246442281,0,1,0,0,0,0,0,0,0,0,0,1,1.43876034294727,-0.785025043886639,-0.101197016502059,0.441217149667218,0,1,0,0,1,0,0,-1.02736282330994,1.23259887250509,0.169927088600022,-0.207698474525451,0.349545539005509,0.623631660646747,0,1,0,0,0,0,1967,0,0,1,0,0,0,0.0338165615905783,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,2,2,1,2,3,4,3,3,7,5,1,2,3,2,3,0,2,0.297607266471232,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1955171315907,2.30258509299405,200909,0,0,,,,,112,12.2829761505127
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.72562055202678,0.942457550091856,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,5,1960,1960,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.399253176761599,0,1,0,0,0,0,1.81926917887647,-0.293025279752882,-0.802201345339734,0.967209241733152,0,1,0,0,0,0,0,1,0,0,0,0,0.811681015137627,-0.785025043886639,-0.101197016502059,-0.0449831080374244,0,1,0,0,1,0,0,0.781365814350925,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.287758288825272,2.17157453260921,0,1,0,0,0,0,1960,0,0,1,0,0,0,0.117343723074791,-0.740760408320604,-0.110810782616833,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,2,2,4,2,3,4,3,3,7,4,1,2,3,2,1,0,1,-0.250997476711292,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9671807372478,2.30258509299405,200904,1,0,,,,,21,12.0831079483032
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.411242145896396,-0.802231632980353,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,5,2004,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.406008133222631,0,0,1,0,0,0,2.04538043359824,-0.293025279752882,-0.772623327040128,1.23022099337672,0,1,0,0,0,0,0,0,0,0,0,1,1.23993031217836,-0.785025043886639,-0.101197016502059,0.287056092346234,0,1,0,0,0,1,0,0.781365814350925,-0.756321032880405,-1.04580127322219,-0.207698474525451,-0.925062116656053,0.623631660646747,0,1,0,0,0,0,2004,0,0,1,0,0,0,0.0430973573110463,0.271057990085634,0.0815996121832479,-0.359600750132276,-0.103330530851366,2.47331182912956,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,2,3,4,3,3,4,3,3,7,6,1,2,3,2,4,0,3,1.66911912442754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12.5245263766487,2.30258509299405,200801,1,0,,,,,29,12.540379524231
